X,B,Y
2.4605503185446675,1.892196359230426,1.0828971061962784
1.7809648465440782,1.6663316646182302,1.2981565258625267
1.9317110282894505,1.8693943681783418,1.1173749429445774
4.335949057242082,2.5289151008950026,1.0949257482200454
4.357047972387764,3.3665431188985857,1.4782781116410344
6.841671540187837,3.5675448021280833,2.020471392564876
7.305278890035281,4.610955214363256,1.8620407480464456
6.650405637828715,5.156055576324082,2.5785725681099767
9.964084498223324,4.3078021879164865,2.793722880444387
9.094907673872342,5.766597852666859,2.7518646727527427
11.385650105390354,6.81642084194111,3.48293314058184
11.302000408746693,6.568793677150332,3.280816515278962
14.820499723008878,7.469543791875775,3.82887685476566
15.09769432785518,7.996144906744056,4.163198100434211
13.332401274231621,8.398345430620873,3.9451824142192686
0.7018806441405749,1.4042404356166764,0.5343717327656614
2.585550225600418,2.1171269567389968,1.0560159618841551
3.020646102283205,2.4748573356231924,1.5278580766514938
3.1154314344560716,3.309734057948931,1.3156756492783568
5.751563095017568,2.9604035538525126,1.760027953277311
6.281633879960651,4.059562283046571,2.1150856313084194
8.077307031094087,5.358266496960981,2.1613838182084635
9.895672686767202,4.562909510042182,2.2480328035230595
9.81486665191382,4.954338924493911,2.5007437910166166
9.856913213183837,6.066300985097714,2.790645941511377
11.144320874305937,6.453852592918456,3.2541802066707812
12.28359789359907,6.695531762218873,4.08837756225184
12.683607573203922,7.939546816262431,3.8793490358470013
14.51320864156461,7.147072318377903,4.231307504062693
15.272745044907714,9.23701113400746,4.0004770192585655
1.1278371573653314,1.8646550870578946,0.8464453598879413
1.417489209657854,1.7999428534751167,1.1817929588151117
3.6334402485331174,2.331391324732761,1.6257796734441643
5.175533195171008,3.421659586402041,1.5379243089677985
4.905014937104692,2.94170157394867,2.1661495131886634
5.410453087505899,3.7304895999678074,2.1541172909709165
5.040489058212167,4.12477060715912,2.339100176344749
7.89842814169885,5.1121659431985,2.5784134067056863
9.577329153065945,5.605773614634611,2.9280923590446015
10.301580244400341,6.357624787194975,3.2351008852726886
10.501596939717814,6.800018096348802,3.061453615362047
11.98192765504731,6.399115810820254,3.451522846114814
13.453136508061164,7.872038645948121,3.5687182513181726
15.75244769056555,7.698715477652375,4.160408956965369
14.276584089527216,8.114073718718549,4.260179802619994
